date,code,open,close,low,high,volume,money,turnover_ratio
2021-08-12,000001.XSHE,2408.82,2420.99,2389.35,2470.9,547538.0,1330388046.16,0.3434
2021-08-12,000002.XSHE,3294.11,3238.33,3238.33,3331.3,601866.0,1967002394.34,0.8859
2021-08-12,000004.XSHE,163.74,164.18,159.87,169.99,1039162.0,171947616.78,6.6514
2021-08-12,000005.XSHE,21.16,21.06,20.85,21.16,761374.0,16004562.56,0.7357
2021-08-12,000006.XSHE,229.86,228.38,228.38,232.32,118545.0,27209051.16,0.4322
2021-08-12,000007.XSHE,50.03,49.67,49.55,50.75,276452.0,13790862.19,1.0787
2021-08-12,000008.XSHE,56.18,56.18,55.92,56.45,342726.0,19249243.53,0.3457
2021-08-12,000009.XSHE,249.86,245.85,238.82,250.86,7848130.0,1918681438.55,3.0866
2021-08-12,000010.XSHE,50.78,50.38,50.25,50.91,484172.0,24453484.0,1.2326
2021-08-12,000011.XSHE,47.78,47.26,47.18,48.31,1918814.0,91226076.26,1.4721
2021-08-12,000012.XSHE,386.59,389.19,379.75,396.69,2562224.0,992776308.03,4.2619
2021-08-12,000014.XSHE,65.01,65.19,64.28,65.19,132471.0,8561245.3,0.6014
2021-08-12,000016.XSHE,181.97,186.56,180.04,189.21,3221281.0,597698223.37,4.8694
2021-08-12,000017.XSHE,13.11,12.72,12.53,13.11,2360510.0,30215670.61,2.5352
2021-08-12,000019.XSHE,41.45,40.88,40.76,41.56,743657.0,30490398.68,1.0201
2021-08-12,000020.XSHE,23.21,23.21,23.04,23.26,279611.0,6474440.05,0.3709
2021-08-12,000021.XSHE,274.81,277.85,274.33,279.13,976145.0,270671559.43,1.0611
2021-08-12,000023.XSHE,37.57,37.62,37.44,37.89,109863.0,4139662.0,0.212
2021-08-12,000025.XSHE,43.76,44.5,43.74,44.97,2414433.0,107327105.88,1.6856
2021-08-12,000026.XSHE,114.67,115.39,114.67,116.65,285398.0,33026745.0,0.7194
2021-08-12,000027.XSHE,192.51,189.81,188.91,192.51,2187232.0,415325710.37,1.034
2021-08-12,000028.XSHE,144.23,143.17,143.05,144.84,436671.0,62676748.15,0.4832
2021-08-12,000029.XSHE,16.47,16.33,16.19,16.87,1152482.0,18883920.4,0.3032
2021-08-12,000030.XSHE,20.7,21.99,20.45,22.06,6839448.0,146566814.57,1.3869999999999998
2021-08-12,000031.XSHE,64.31,63.93,63.55,64.5,288706.0,18477590.73,0.2923
2021-08-12,000032.XSHE,71.04,72.2,71.04,73.33,267950.0,19444303.4,0.2715
2021-08-12,000034.XSHE,52.84,53.3,52.84,53.98,2321220.0,124079013.02,1.4351
2021-08-12,000035.XSHE,20.17,20.35,20.12,20.58,1658111.0,33756570.56,0.3119
2021-08-12,000036.XSHE,36.55,36.82,36.17,37.57,1242982.0,45841667.91,0.7795
2021-08-12,000037.XSHE,45.86,45.28,45.22,46.04,327885.0,14903272.0,0.5689
2021-08-12,000038.XSHE,30.22,30.15,30.09,30.4,473903.0,14299644.11,0.625
2021-08-12,000039.XSHE,549.05,556.27,541.21,558.79,714844.0,394885228.36,1.4626
2021-08-12,000040.XSHE,15.6,15.51,15.32,15.79,7022433.0,108681109.62,3.0661
2021-08-12,000042.XSHE,99.23,100.95,98.97,101.35,85345.0,8585707.32,0.1704
2021-08-12,000045.XSHE,25.85,26.23,25.73,26.67,1535328.0,40419086.25,0.9869
2021-08-12,000046.XSHE,71.81,71.47,71.13,74.19,1779873.0,128349942.85,1.1663
2021-08-12,000048.XSHE,171.65,169.08,168.64,172.1,115548.0,19636827.24,0.1958
