date,code,open,close,high,low,volume,money,turnover_ratio
2023-08-09,000001.XSHE,1530.77,1544.73,1548.54,1529.5,455063.0,702060797.0,0.2977
2023-08-09,000002.XSHE,2341.88,2361.16,2377.22,2335.46,338322.0,798494905.0,0.5593
2023-08-09,000004.XSHE,146.69,153.98,164.26,144.68,3552401.0,557022769.0,22.2434
2023-08-09,000005.XSHE,14.21,14.62,14.62,14.01,1097781.0,15816035.0,1.0608
2023-08-09,000006.XSHE,255.62,256.65,259.23,254.58,365770.0,93983896.0,1.3991
2023-08-09,000007.XSHE,61.48,61.0,62.2,60.28,237710.0,14529439.0,0.9275
2023-08-09,000008.XSHE,65.06,64.79,65.59,64.52,778279.0,50593269.0,0.7955
2023-08-09,000009.XSHE,112.52,112.42,113.03,112.02,833524.0,93696898.0,0.3297
2023-08-09,000010.XSHE,37.89,36.82,39.21,36.56,4752652.0,177649899.0,12.0989
2023-08-09,000011.XSHE,45.43,44.89,45.56,44.63,884123.0,39782741.0,0.7442
2023-08-09,000012.XSHE,208.85,208.85,209.88,208.16,251306.0,52457412.0,0.4405
2023-08-09,000014.XSHE,154.24,154.02,158.82,153.13,1534960.0,239197810.0,7.0829
2023-08-09,000016.XSHE,114.47,113.74,114.71,113.25,299767.0,34133091.0,0.4573
2023-08-09,000017.XSHE,14.94,14.61,14.94,14.58,1083989.0,15908748.0,1.1642
2023-08-09,000019.XSHE,48.59,48.11,48.65,47.92,1465396.0,70685663.0,2.1412
2023-08-09,000020.XSHE,28.98,28.64,29.12,28.62,1151270.0,33168665.0,1.5271
2023-08-09,000021.XSHE,303.67,293.72,305.14,293.4,2535055.0,753202750.0,2.6502
2023-08-09,000023.XSHE,17.41,17.3,17.41,17.17,134434.0,2321702.0,0.2595
2023-08-09,000025.XSHE,46.37,46.45,46.86,46.31,772048.0,35915742.0,0.5403
2023-08-09,000026.XSHE,111.75,109.76,112.22,109.57,378104.0,41704769.0,0.9885
2023-08-09,000027.XSHE,160.53,159.11,161.24,158.4,522346.0,83244141.0,0.2592
2023-08-09,000028.XSHE,190.15,185.06,190.2,183.2,1676284.0,310169697.0,1.9198
2023-08-09,000029.XSHE,27.78,27.43,27.92,27.31,1155634.0,31826518.0,0.308
2023-08-09,000030.XSHE,21.55,21.0,21.59,20.88,2106006.0,44370761.0,0.4903
2023-08-09,000031.XSHE,83.65,82.88,84.6,82.5,813066.0,67735080.0,0.3888
2023-08-09,000032.XSHE,127.46,124.22,132.38,122.87,4048119.0,516303424.0,2.6401
2023-08-09,000034.XSHE,89.7,90.43,94.44,88.93,17212715.0,1580112881.0,9.9548
2023-08-09,000035.XSHE,25.6,25.22,25.74,25.17,3269192.0,82994736.0,0.6259
2023-08-09,000036.XSHE,40.73,40.44,40.82,40.35,915793.0,37154533.0,0.589
2023-08-09,000037.XSHE,62.62,60.86,62.8,60.62,2796342.0,171265257.0,4.8519
2023-08-09,000039.XSHE,370.34,368.35,371.33,367.36,161836.0,59750823.0,0.3486
2023-08-09,000040.XSHE,19.68,19.31,19.68,19.26,3305114.0,64261196.0,1.4431
2023-08-09,000042.XSHE,110.62,110.09,111.29,109.29,286354.0,31549971.0,0.5734
2023-08-09,000045.XSHE,30.38,30.06,30.44,29.97,664417.0,20012329.0,0.4322
2023-08-09,000046.XSHE,49.01,49.35,49.69,47.99,1480849.0,72460307.0,0.9703
2023-08-09,000048.XSHE,201.15,200.66,202.62,199.77,333998.0,67052151.0,0.6263
2023-08-09,000049.XSHE,290.33,286.31,290.67,285.89,218237.0,62715329.0,0.6117
2023-08-09,000050.XSHE,80.03,79.1,80.12,78.84,588455.0,46684282.0,0.2102
2023-08-09,000055.XSHE,50.79,50.09,50.79,49.99,649714.0,32694105.0,0.9688
2023-08-09,000056.XSHE,18.52,18.33,18.66,18.24,2767124.0,50886671.0,1.4431
2023-08-09,000058.XSHE,31.38,31.0,31.47,30.82,1115190.0,34660421.0,0.5296
2023-08-09,000059.XSHE,11.83,11.72,11.84,11.68,3164511.0,37178206.0,0.3628
2023-08-09,000060.XSHE,228.25,227.04,231.06,226.24,1526570.0,347609505.0,1.6414
2023-08-09,000061.XSHE,160.02,157.75,160.25,156.62,375576.0,59334192.0,0.5016
2023-08-09,000062.XSHE,91.67,91.05,92.06,90.74,353931.0,32366699.0,0.2626
2023-08-09,000063.XSHE,656.28,650.63,669.15,647.28,4111196.0,2690712958.0,1.8006
2023-08-09,000065.XSHE,291.44,300.13,305.44,290.91,1049447.0,315761963.0,2.0549
2023-08-09,000066.XSHE,146.25,144.63,149.62,144.16,3966355.0,580817451.0,1.463
2023-08-09,000068.XSHE,8.19,8.23,8.37,8.05,5621667.0,46382005.0,1.2732
2023-08-09,000069.XSHE,230.44,230.92,234.33,229.95,533806.0,123706061.0,0.3678
2023-08-09,000070.XSHE,28.47,27.95,28.75,27.88,4453995.0,125409138.0,1.7469
2023-08-09,000078.XSHE,65.77,66.38,67.82,65.15,1602352.0,107003644.0,1.2532
2023-08-09,000088.XSHE,41.02,40.86,41.19,40.7,544487.0,22255867.0,0.1974
2023-08-09,000089.XSHE,53.26,53.04,53.48,52.89,771220.0,40994926.0,0.2755
2023-08-09,000090.XSHE,56.15,57.31,59.46,55.79,7714000.0,446141955.0,3.6973
2023-08-09,000096.XSHE,24.63,24.29,24.75,24.26,425408.0,10377047.0,0.2391
2023-08-09,000099.XSHE,35.05,34.03,35.05,33.96,4341773.0,149192122.0,2.397
2023-08-09,000100.XSHE,15.13,14.8,15.17,14.73,56038674.0,832225002.0,1.1315
2023-08-09,000151.XSHE,34.43,34.57,34.95,34.4,1394096.0,48232572.0,1.4475
2023-08-09,000153.XSHE,53.67,54.3,54.65,53.38,1043188.0,56455153.0,1.9316
2023-08-09,000155.XSHE,22.53,22.51,22.67,22.45,2935305.0,66096303.0,0.3558
2023-08-09,000156.XSHE,16.58,16.43,16.69,16.38,4024596.0,66349219.0,0.468
2023-08-09,000157.XSHE,561.21,558.71,563.7,553.71,426565.0,237816760.0,0.5025
2023-08-09,000158.XSHE,21.05,20.78,21.49,20.75,11074833.0,233281206.0,2.0676
2023-08-09,000159.XSHE,21.45,21.2,21.45,21.1,1075962.0,22833447.0,0.7222
2023-08-09,000166.XSHE,7.77,7.72,7.83,7.69,59821931.0,463187949.0,0.4035
2023-08-09,000301.XSHE,29.42,29.19,29.42,29.05,4816374.0,140571532.0,0.2027
2023-08-09,000333.XSHE,293.76,295.66,296.38,292.99,2948116.0,868904097.0,0.22
2023-08-09,000338.XSHE,266.33,265.29,267.78,264.67,1053549.0,279913729.0,0.4332
2023-08-09,000400.XSHE,176.36,174.92,176.77,174.12,751323.0,131415578.0,0.5976
2023-08-09,000401.XSHE,58.11,58.26,58.83,57.76,1379637.0,80532961.0,0.635
2023-08-09,000402.XSHE,186.75,186.01,188.61,185.64,276976.0,51738739.0,0.3442
2023-08-09,000403.XSHE,155.13,156.5,157.3,155.13,256178.0,40047234.0,0.3238
2023-08-09,000404.XSHE,27.37,26.32,27.49,26.28,5733479.0,152730453.0,3.4597
2023-08-09,000407.XSHE,45.97,45.6,46.22,45.6,470856.0,21591919.0,0.6644
2023-08-09,000408.XSHE,158.74,158.74,159.59,158.16,620845.0,98661671.0,0.2566
2023-08-09,000409.XSHE,19.1,18.92,19.17,18.84,2428056.0,46057136.0,1.2604
2023-08-09,000410.XSHE,22.38,21.42,22.52,21.37,9444306.0,206215689.0,1.6266
2023-08-09,000411.XSHE,40.0,40.58,40.89,39.46,1627446.0,65613876.0,1.7216
2023-08-09,000413.XSHE,8.86,8.81,9.04,8.77,18555687.0,165027742.0,1.6934
2023-08-09,000415.XSHE,63.81,63.36,65.61,63.13,5286367.0,338578660.0,2.2102
2023-08-09,000416.XSHE,22.01,21.91,22.21,21.8,565347.0,12425493.0,1.0685
2023-08-09,000417.XSHE,110.55,109.58,111.32,108.81,564482.0,62012495.0,1.4004
2023-08-09,000419.XSHE,97.68,95.18,97.84,94.69,987559.0,94627485.0,3.0195
2023-08-09,000420.XSHE,24.24,23.97,24.31,23.83,2205862.0,53011067.0,0.6112
2023-08-09,000421.XSHE,55.47,55.05,55.79,54.73,524224.0,28913198.0,0.971
2023-08-09,000422.XSHE,168.0,168.13,168.81,167.59,327594.0,55086865.0,0.4984
2023-08-09,000423.XSHE,580.75,572.6,583.32,568.96,533538.0,306872058.0,0.8881
2023-08-09,000425.XSHE,317.52,316.11,321.28,313.28,960263.0,304998067.0,0.9554
2023-08-09,000426.XSHE,153.8,153.29,154.65,151.09,865639.0,132111919.0,0.9962
2023-08-09,000428.XSHE,59.49,58.44,59.62,58.04,999818.0,58567878.0,1.2944
2023-08-09,000429.XSHE,34.07,34.03,34.21,33.89,902784.0,30727026.0,0.3176
2023-08-09,000430.XSHE,35.63,34.98,35.63,34.89,1486758.0,52197166.0,2.0683
2023-08-09,000488.XSHE,48.86,48.86,49.06,48.67,659823.0,32216698.0,0.3822
2023-08-09,000498.XSHE,20.46,20.46,20.57,20.34,1727558.0,35349396.0,0.3513
2023-08-09,000501.XSHE,81.55,80.65,81.55,80.25,609759.0,49160242.0,0.6481
2023-08-09,000503.XSHE,119.5,122.22,125.14,117.84,3813788.0,465245819.0,4.1256
2023-08-09,000504.XSHE,40.54,39.92,40.54,39.29,408718.0,16222951.0,0.4562
2023-08-09,000505.XSHE,26.84,26.39,26.84,26.26,3024769.0,79965856.0,1.5577
2023-08-09,000506.XSHE,14.71,14.32,14.77,14.26,25269759.0,364674868.0,8.1686
2023-08-09,000507.XSHE,31.5,31.38,31.55,31.33,728138.0,22880204.0,0.4555
2023-08-09,000509.XSHE,38.06,37.18,38.17,37.07,333042.0,12469564.0,0.3404
2023-08-09,000510.XSHE,64.02,64.02,64.14,63.8,342730.0,21909260.0,0.6871
2023-08-09,000513.XSHE,315.5,321.48,322.73,313.86,1091272.0,348857210.0,1.7363
2023-08-09,000514.XSHE,26.44,25.86,27.12,25.65,8219326.0,215425102.0,5.0994
2023-08-09,000516.XSHE,377.02,389.0,392.1,376.14,484442.0,187076534.0,1.1312
2023-08-09,000517.XSHE,43.37,42.84,43.5,42.44,1954036.0,84068418.0,1.0368
2023-08-09,000518.XSHE,23.25,25.6,25.6,23.16,4464617.0,111393300.0,3.6392
2023-08-09,000519.XSHE,140.41,140.9,141.14,140.24,770919.0,108524371.0,0.4531
2023-08-09,000520.XSHE,22.09,22.02,22.09,21.95,365064.0,8033376.0,0.2604
2023-08-09,000521.XSHE,39.92,39.19,39.98,39.13,3015490.0,118864156.0,2.0856
2023-08-09,000523.XSHE,23.53,23.26,23.6,23.2,1511510.0,35276065.0,0.7318
2023-08-09,000524.XSHE,53.17,52.62,53.52,52.28,657184.0,34558067.0,0.4864
2023-08-09,000525.XSHE,73.72,73.41,74.73,73.26,217828.0,16102055.0,0.2918
2023-08-09,000526.XSHE,68.05,67.83,69.41,66.94,1026062.0,69583966.0,2.153
2023-08-09,000528.XSHE,117.28,114.3,117.43,113.85,987667.0,113440601.0,1.043
2023-08-09,000529.XSHE,23.52,23.17,23.66,23.1,1356746.0,31651307.0,0.8259
2023-08-09,000530.XSHE,58.73,57.98,58.94,57.98,878984.0,51246306.0,1.567
2023-08-09,000531.XSHE,114.7,113.08,114.7,112.76,272457.0,30916634.0,0.5369
2023-08-09,000532.XSHE,57.55,57.11,58.13,56.86,1037537.0,59533020.0,1.4728
2023-08-09,000533.XSHE,9.33,9.17,9.33,9.12,5114482.0,46976348.0,1.6862
2023-08-09,000534.XSHE,53.54,53.67,54.05,52.7,1127107.0,60266773.0,0.9572
2023-08-09,000536.XSHE,9.27,9.23,9.37,9.18,2858054.0,26459050.0,0.4944
2023-08-09,000537.XSHE,83.43,82.88,83.71,82.75,563094.0,46735027.0,0.2074
2023-08-09,000538.XSHE,1547.74,1554.3,1557.44,1542.6,245108.0,380450237.0,0.3919
2023-08-09,000539.XSHE,133.76,134.9,135.09,133.19,719252.0,96441952.0,0.5336
2023-08-09,000541.XSHE,180.46,178.86,180.78,177.9,142937.0,25585076.0,0.4329
2023-08-09,000543.XSHE,38.65,37.67,38.71,37.38,4061763.0,153725038.0,1.0336
2023-08-09,000544.XSHE,31.16,31.12,31.32,30.92,1332343.0,41541597.0,0.546
2023-08-09,000545.XSHE,15.59,15.39,15.59,15.34,1120330.0,17326054.0,0.5664
2023-08-09,000546.XSHE,13.71,13.83,13.85,13.63,2895753.0,39831193.0,0.8351
2023-08-09,000547.XSHE,109.47,109.12,109.47,108.78,642318.0,70067075.0,0.467
2023-08-09,000548.XSHE,19.27,19.12,19.35,19.05,1418140.0,27200063.0,1.0529
2023-08-09,000550.XSHE,63.0,63.52,65.31,61.45,4180864.0,266166147.0,2.8317
2023-08-09,000551.XSHE,79.35,78.32,79.35,78.09,277425.0,21770109.0,0.5458
2023-08-09,000552.XSHE,25.72,25.64,25.8,25.49,2021202.0,51745734.0,0.6271
2023-08-09,000553.XSHE,35.88,35.67,36.01,35.62,636370.0,22766259.0,0.1244
2023-08-09,000554.XSHE,35.02,34.48,35.02,34.36,830112.0,28704463.0,1.3727
2023-08-09,000555.XSHE,38.34,38.75,39.22,38.11,5299912.0,205347544.0,1.7147
2023-08-09,000557.XSHE,43.15,42.66,43.15,42.49,599414.0,25609841.0,0.3379
2023-08-09,000558.XSHE,19.79,19.54,19.92,19.48,3285582.0,64610210.0,1.6175
2023-08-09,000559.XSHE,220.32,219.92,221.12,218.71,204780.0,45007502.0,0.2996
2023-08-09,000560.XSHE,16.29,16.35,16.56,16.03,12636926.0,207038487.0,2.9712
2023-08-09,000561.XSHE,23.93,23.85,23.95,23.6,2790998.0,66299288.0,1.1877
2023-08-09,000563.XSHE,60.54,60.01,60.72,59.65,3028583.0,182134748.0,1.0546
2023-08-09,000564.XSHE,11.73,11.46,11.82,11.46,17145840.0,198611982.0,1.0352
2023-08-09,000565.XSHE,47.39,46.24,47.62,46.08,725365.0,33738584.0,1.2892
2023-08-09,000566.XSHE,48.04,48.84,49.14,47.54,1901462.0,92177046.0,1.6295
2023-08-09,000567.XSHE,140.04,141.51,142.25,140.04,408686.0,57765619.0,0.3189
2023-08-09,000568.XSHE,7968.28,8045.92,8061.86,7950.99,119055.0,953723001.0,0.2756
2023-08-09,000570.XSHE,34.28,34.05,34.57,33.99,2009509.0,68723152.0,2.3605
2023-08-09,000571.XSHE,30.33,29.51,30.45,29.39,1332847.0,39672950.0,1.925
2023-08-09,000572.XSHE,23.26,23.73,24.75,22.85,32326871.0,771041529.0,9.1597
2023-08-09,000573.XSHE,33.21,31.79,34.12,31.62,7050495.0,229191824.0,9.2706
2023-08-09,000576.XSHE,64.97,64.4,64.97,64.34,326822.0,21108343.0,0.4798
2023-08-09,000581.XSHE,103.42,103.06,103.42,102.53,613890.0,63200193.0,0.442
2023-08-09,000582.XSHE,42.03,41.82,42.03,41.72,808965.0,33877528.0,0.3008
2023-08-09,000584.XSHE,23.22,23.86,24.25,23.17,2985981.0,70997273.0,1.9527
2023-08-09,000586.XSHE,59.46,58.07,59.46,58.03,840755.0,49158169.0,1.6881
2023-08-09,000589.XSHE,52.08,52.0,52.68,51.48,1872772.0,97305116.0,1.2548
2023-08-09,000590.XSHE,44.07,45.25,45.56,44.02,843403.0,37973816.0,1.8159
2023-08-09,000591.XSHE,95.52,95.09,95.52,94.94,1314098.0,125057618.0,0.5339
2023-08-09,000592.XSHE,16.81,17.0,17.33,16.68,9490788.0,160875364.0,3.2554
2023-08-09,000593.XSHE,46.18,45.35,46.18,45.35,458487.0,20938467.0,0.8125
2023-08-09,000595.XSHE,27.63,27.22,27.63,27.12,1467274.0,40091529.0,0.6646
2023-08-09,000596.XSHE,939.14,953.67,958.48,935.66,328545.0,312437487.0,0.2823
2023-08-09,000597.XSHE,25.91,26.35,26.39,25.91,2506470.0,65845604.0,0.8956
2023-08-09,000598.XSHE,163.38,163.38,164.57,163.09,269729.0,44156220.0,0.2704
2023-08-09,000599.XSHE,26.87,26.26,26.87,26.08,1416524.0,37336841.0,1.0592
2023-08-09,000600.XSHE,48.3,46.7,48.3,45.75,4790623.0,223224387.0,3.1919
2023-08-09,000601.XSHE,53.27,52.46,53.27,52.35,286924.0,15113692.0,0.3071
2023-08-09,000603.XSHE,58.12,57.26,58.67,57.05,2120773.0,122243103.0,1.5391
2023-08-09,000605.XSHE,23.28,23.28,24.0,23.03,1391754.0,32772712.0,1.4809
2023-08-09,000607.XSHE,19.8,19.38,20.06,19.31,4253246.0,83517032.0,1.8124
2023-08-09,000608.XSHE,36.73,36.38,36.96,36.03,1872202.0,68294488.0,2.8833
2023-08-09,000609.XSHE,33.83,32.62,34.01,32.5,7514373.0,249441060.0,15.6262
2023-08-09,000610.XSHE,55.91,54.79,55.97,54.66,3211662.0,177052625.0,4.3654
2023-08-09,000612.XSHE,53.63,53.12,53.63,53.02,416938.0,22204445.0,0.3541
2023-08-09,000615.XSHE,28.87,30.58,30.58,28.68,3461456.0,103419616.0,4.3026
2023-08-09,000617.XSHE,55.19,55.72,56.33,55.19,8668055.0,484290692.0,0.5234
2023-08-09,000619.XSHE,61.5,60.85,61.69,60.85,218142.0,13341707.0,0.5655
2023-08-09,000620.XSHE,6.17,6.17,6.17,6.04,12336120.0,76081686.0,2.1246
2023-08-09,000622.XSHE,33.99,33.29,33.99,33.13,741294.0,24813207.0,1.3687
2023-08-09,000623.XSHE,394.67,393.31,395.81,391.72,369909.0,145506378.0,0.725
2023-08-09,000625.XSHE,227.07,222.62,227.67,218.92,14188428.0,3164621851.0,2.7515
2023-08-09,000626.XSHE,82.96,82.53,83.39,82.32,173969.0,14402376.0,0.3719
2023-08-09,000627.XSHE,109.1,108.5,110.31,107.29,3473949.0,377860346.0,2.2998
2023-08-09,000628.XSHE,51.44,50.42,51.54,49.79,1657713.0,83742886.0,2.7439
2023-08-09,000629.XSHE,31.33,31.17,31.49,31.1,4047720.0,126554969.0,0.3682
2023-08-09,000630.XSHE,100.32,99.39,100.32,99.08,2198400.0,219083910.0,0.6447
2023-08-09,000631.XSHE,66.99,66.99,67.64,66.13,318432.0,21363356.0,0.2855
2023-08-09,000632.XSHE,34.64,34.26,34.79,34.03,942768.0,32369138.0,1.5488
2023-08-09,000633.XSHE,52.22,51.63,52.22,51.4,552686.0,28569779.0,1.0738
2023-08-09,000635.XSHE,41.43,40.43,41.57,40.29,949649.0,38662246.0,1.4234
2023-08-09,000636.XSHE,283.01,278.46,283.92,277.18,489792.0,137101829.0,0.8276
2023-08-09,000637.XSHE,58.22,58.91,59.08,57.87,243741.0,14284758.0,1.1408
2023-08-09,000638.XSHE,29.84,29.92,30.54,29.53,2985147.0,89678385.0,4.2731
2023-08-09,000639.XSHE,51.79,51.25,51.9,51.03,285458.0,14644676.0,0.2884
2023-08-09,000650.XSHE,170.16,171.97,173.0,168.61,1484789.0,254226422.0,2.8562
2023-08-09,000651.XSHE,8042.55,8001.41,8053.37,7973.27,103113.0,826115884.0,0.3992
2023-08-09,000652.XSHE,124.05,123.21,124.33,122.94,430401.0,53211621.0,0.8137
2023-08-09,000655.XSHE,40.75,40.27,40.87,40.15,441017.0,17839236.0,0.4439
2023-08-09,000656.XSHE,15.91,16.43,16.88,15.54,144377879.0,2347919362.0,20.2175
2023-08-09,000657.XSHE,56.72,56.27,56.78,56.1,868096.0,48850862.0,0.3912
2023-08-09,000659.XSHE,54.47,53.12,54.64,52.79,1063931.0,56801214.0,1.3956
2023-08-09,000661.XSHE,1088.18,1101.51,1108.77,1084.47,674951.0,740423778.0,1.3243
2023-08-09,000663.XSHE,44.26,43.3,44.26,43.06,882512.0,38259804.0,1.1928
2023-08-09,000665.XSHE,34.35,33.87,34.47,33.81,2874432.0,97817423.0,1.514
2023-08-09,000666.XSHE,19.32,18.89,19.32,18.81,3687664.0,70073303.0,2.4545
2023-08-09,000668.XSHE,44.92,43.96,44.92,43.58,280554.0,12369063.0,0.728
2023-08-09,000669.XSHE,7.16,7.05,7.19,6.97,768885.0,5420506.0,0.4126
2023-08-09,000670.XSHE,65.85,65.22,65.95,65.01,1227213.0,80321589.0,2.1099
2023-08-09,000672.XSHE,85.78,85.18,86.21,84.93,555436.0,47428428.0,0.4886
2023-08-09,000676.XSHE,77.05,76.0,78.32,75.77,2203626.0,169510610.0,2.0087
2023-08-09,000677.XSHE,51.69,51.33,52.06,51.33,198848.0,10250387.0,0.4219
2023-08-09,000678.XSHE,30.27,30.18,30.59,29.69,3349214.0,101209285.0,3.2442
2023-08-09,000679.XSHE,33.23,33.46,34.23,33.05,2338733.0,78513285.0,3.8526
2023-08-09,000680.XSHE,28.64,28.04,28.75,27.93,2827670.0,79789582.0,1.4384
2023-08-09,000681.XSHE,90.41,87.4,91.22,87.25,5703601.0,508220088.0,4.3203
2023-08-09,000682.XSHE,144.18,145.62,146.42,143.7,443982.0,64625254.0,0.53
2023-08-09,000683.XSHE,55.95,55.48,56.11,55.09,2992867.0,166086905.0,0.7198
2023-08-09,000685.XSHE,126.28,126.12,127.23,125.65,416420.0,52666895.0,0.5252
2023-08-09,000686.XSHE,122.03,121.19,123.02,120.77,3621770.0,440675857.0,2.1731
2023-08-09,000688.XSHE,75.45,74.89,75.55,74.64,303862.0,22783755.0,0.1366
2023-08-09,000690.XSHE,332.93,327.56,334.4,326.09,494229.0,162298745.0,1.1112
2023-08-09,000691.XSHE,15.23,15.3,15.58,15.2,1981216.0,30439297.0,1.9054
2023-08-09,000692.XSHE,32.24,32.61,32.61,31.99,185835.0,6031490.0,0.4375
2023-08-09,000695.XSHE,35.03,34.06,35.03,34.06,258905.0,8893400.0,0.3134
2023-08-09,000697.XSHE,22.96,23.72,24.06,22.85,2085418.0,49457858.0,1.3675
2023-08-09,000698.XSHE,13.51,13.32,13.51,13.23,1955998.0,26036672.0,0.7786
2023-08-09,000700.XSHE,133.07,128.07,135.65,126.53,3678571.0,481549261.0,6.8979
2023-08-09,000701.XSHE,10.96,10.87,11.04,10.84,3686344.0,40236424.0,1.5475
2023-08-09,000702.XSHE,16.33,16.14,16.54,16.12,2038021.0,33169073.0,2.0462
2023-08-09,000703.XSHE,72.47,72.56,72.66,71.88,1035534.0,74957820.0,0.2754
2023-08-09,000705.XSHE,46.47,48.17,48.62,46.25,4457219.0,211750961.0,8.9285
2023-08-09,000707.XSHE,26.95,26.82,26.95,26.79,1144130.0,30726844.0,0.7908
2023-08-09,000708.XSHE,66.02,65.57,66.31,65.37,886130.0,58173686.0,0.0721
2023-08-09,000709.XSHE,26.93,26.82,27.16,26.82,4120715.0,110934405.0,0.4531
2023-08-09,000710.XSHE,37.78,38.58,39.0,37.78,1303774.0,50314842.0,1.4879
2023-08-09,000711.XSHE,18.8,19.31,19.31,18.6,2716072.0,51733372.0,2.7954
2023-08-09,000712.XSHE,200.31,204.66,208.88,195.18,5064105.0,1026142400.0,7.4498
2023-08-09,000713.XSHE,61.48,60.44,61.61,60.25,2344033.0,142425460.0,2.4812
2023-08-09,000715.XSHE,38.36,38.46,38.67,38.0,1756969.0,67411686.0,2.2003
2023-08-09,000716.XSHE,31.11,30.87,31.94,30.55,16424375.0,512027043.0,9.4484
2023-08-09,000717.XSHE,16.48,16.32,16.54,16.26,2520563.0,41290228.0,0.562
2023-08-09,000718.XSHE,28.29,28.2,28.56,28.02,1561561.0,44108787.0,0.6144
2023-08-09,000719.XSHE,52.39,50.62,54.76,50.28,23909330.0,1250872861.0,15.1183
2023-08-09,000720.XSHE,35.31,35.09,35.67,35.09,372845.0,13138769.0,0.2169
2023-08-09,000721.XSHE,65.43,64.16,65.43,63.78,7788006.0,501691345.0,8.3487
2023-08-09,000722.XSHE,52.98,53.11,53.38,52.98,796978.0,42369138.0,0.7683
2023-08-09,000723.XSHE,57.44,56.05,58.62,55.7,14533480.0,830575462.0,2.5476
2023-08-09,000725.XSHE,21.87,21.56,21.87,21.56,44993227.0,974734113.0,0.6406
2023-08-09,000726.XSHE,57.72,57.3,57.89,57.3,368168.0,21186198.0,0.5349
2023-08-09,000727.XSHE,13.39,13.21,13.45,13.16,4872507.0,64691140.0,0.8259
2023-08-09,000728.XSHE,22.78,22.78,23.13,22.66,32004139.0,731803119.0,2.1556
2023-08-09,000729.XSHE,94.25,92.23,94.5,91.81,2456619.0,227794743.0,0.8223
2023-08-09,000731.XSHE,103.22,102.85,103.35,102.34,348995.0,35855053.0,0.7482
2023-08-09,000733.XSHE,198.44,196.24,199.34,195.72,947763.0,186849705.0,0.4096
2023-08-09,000735.XSHE,40.81,40.75,41.06,40.63,1114773.0,45490270.0,0.5874
2023-08-09,000736.XSHE,67.18,67.86,68.77,66.72,5491145.0,372036419.0,3.5985
2023-08-09,000737.XSHE,23.73,23.34,23.77,23.22,1446140.0,33798415.0,0.7862
2023-08-09,000738.XSHE,41.64,41.29,41.73,41.22,2241077.0,92785550.0,0.3122
2023-08-09,000739.XSHE,222.79,225.38,227.58,221.62,591391.0,133360519.0,0.6498
2023-08-09,000750.XSHE,54.57,54.18,55.24,53.91,10675782.0,581913320.0,2.5973
2023-08-09,000751.XSHE,12.43,12.23,12.47,12.16,4101311.0,50316554.0,1.0019
2023-08-09,000752.XSHE,34.51,36.17,36.17,34.15,3826907.0,137222705.0,7.33
2023-08-09,000753.XSHE,49.21,48.66,49.21,48.21,1138376.0,55461116.0,1.2697
2023-08-09,000755.XSHE,13.81,13.7,13.87,13.65,1695540.0,23285584.0,0.7602
2023-08-09,000756.XSHE,43.06,46.99,47.7,42.5,28054522.0,1278240077.0,13.1809
2023-08-09,000757.XSHE,21.29,20.64,21.29,20.54,2078497.0,43332162.0,2.0319
2023-08-09,000758.XSHE,87.3,86.45,87.3,86.11,1101490.0,95387063.0,0.9556
2023-08-09,000759.XSHE,36.86,36.5,37.16,36.28,1618807.0,59411186.0,1.8021
2023-08-09,000761.XSHE,9.96,9.84,10.01,9.8,3277246.0,32354376.0,0.2122
2023-08-09,000762.XSHE,167.21,165.55,167.43,165.38,1270008.0,210778254.0,1.3466
2023-08-09,000766.XSHE,20.27,20.04,20.61,19.9,8426560.0,169620112.0,3.3016
2023-08-09,000767.XSHE,35.9,35.47,35.9,35.36,2307379.0,82080758.0,0.8593
