date,code,open,close,low,high,volume,money,turnover_ratio
2022-08-24,000001.XSHE,1527.81,1536.48,1527.81,1553.83,1045419.0,1613309589.0,0.6675
2022-08-24,000002.XSHE,2533.41,2513.75,2495.6,2553.08,392847.0,993923492.0,0.6114
2022-08-24,000004.XSHE,73.27,70.44,70.22,74.16,443750.0,32040002.0,2.8404
2022-08-24,000005.XSHE,19.12,18.81,18.61,19.42,833992.0,15839658.0,0.8059
2022-08-24,000006.XSHE,209.99,208.47,206.95,211.0,215307.0,44875093.0,0.807
2022-08-24,000007.XSHE,100.78,98.13,96.2,100.78,1469676.0,143582444.0,5.7346
2022-08-24,000008.XSHE,66.94,65.32,65.06,67.21,937895.0,61908533.0,0.9359
2022-08-24,000009.XSHE,161.82,149.87,149.57,162.33,14045607.0,2161416975.0,5.5297
2022-08-24,000010.XSHE,46.26,46.26,45.2,47.85,1615795.0,75530739.0,4.1134
2022-08-24,000011.XSHE,44.22,43.2,43.16,44.57,1195188.0,52229435.0,0.9682
2022-08-24,000012.XSHE,225.73,217.71,216.03,227.07,1768286.0,388683312.0,3.0223
2022-08-24,000014.XSHE,94.02,91.92,91.92,95.01,508585.0,47416888.0,2.3187
2022-08-24,000016.XSHE,141.5,135.9,135.42,145.16,1476082.0,206156552.0,2.2517
2022-08-24,000017.XSHE,15.1,14.45,14.38,15.16,4745081.0,69879541.0,5.0962
2022-08-24,000019.XSHE,47.13,47.66,47.02,49.25,6060349.0,291515219.0,8.5685
2022-08-24,000020.XSHE,25.98,28.74,25.18,28.74,9913866.0,273056315.0,13.1499
2022-08-24,000021.XSHE,217.1,206.73,206.24,217.74,1739815.0,366096242.0,1.8068
2022-08-24,000023.XSHE,29.38,28.47,28.44,29.38,387992.0,11196644.0,0.7488
2022-08-24,000025.XSHE,56.99,54.88,54.71,57.32,3505036.0,194785465.0,2.4486
2022-08-24,000026.XSHE,95.63,93.59,93.13,96.0,422116.0,39820078.0,1.0904
2022-08-24,000027.XSHE,154.72,150.57,150.34,154.72,1305353.0,198478664.0,0.6336
2022-08-24,000028.XSHE,120.99,119.79,119.5,121.45,269359.0,32430266.0,0.3042
2022-08-24,000029.XSHE,22.05,21.3,21.25,22.29,2841200.0,61491682.0,0.7532
2022-08-24,000030.XSHE,20.62,19.49,19.42,20.66,2787438.0,55384451.0,0.5933
2022-08-24,000031.XSHE,66.99,66.04,65.84,67.76,556454.0,37074321.0,0.5633
2022-08-24,000032.XSHE,66.41,63.93,63.64,67.42,1218320.0,79657506.0,0.7927
2022-08-24,000034.XSHE,59.9,60.21,59.37,62.25,5214145.0,315703395.0,3.0082
2022-08-24,000035.XSHE,30.81,28.7,28.51,31.14,14957817.0,439370118.0,2.8636
2022-08-24,000036.XSHE,37.3,36.26,36.07,37.3,658547.0,24137847.0,0.4202
2022-08-24,000037.XSHE,50.86,48.86,48.8,50.92,1709140.0,84926128.0,2.9655
2022-08-24,000038.XSHE,16.02,16.65,15.89,16.65,5502716.0,90313151.0,6.8971
2022-08-24,000039.XSHE,416.44,406.03,403.06,417.93,405147.0,165726899.0,0.8728
2022-08-24,000040.XSHE,28.8,30.09,26.9,30.09,89492984.0,2598506987.0,39.0742
2022-08-24,000042.XSHE,120.43,118.83,117.64,120.83,149636.0,17756699.0,0.2992
2022-08-24,000045.XSHE,38.45,34.9,34.16,41.38,37359406.0,1408615479.0,24.1767
2022-08-24,000046.XSHE,48.33,47.99,47.65,49.01,994086.0,47931963.0,0.6514
2022-08-24,000048.XSHE,180.0,175.89,175.05,182.06,473113.0,84206953.0,0.8451
2022-08-24,000049.XSHE,518.82,482.5,477.73,518.82,3408515.0,1691001464.0,9.4042
2022-08-24,000050.XSHE,86.65,83.94,83.51,87.16,1721781.0,145784702.0,0.6151
2022-08-24,000055.XSHE,52.76,50.86,50.76,53.06,2779204.0,143835111.0,4.0917
2022-08-24,000056.XSHE,24.55,23.47,23.33,24.55,5841147.0,138642832.0,3.0462
2022-08-24,000058.XSHE,34.59,32.77,32.35,36.65,21809489.0,760847388.0,10.3404
2022-08-24,000059.XSHE,12.63,12.58,12.33,13.14,31463315.0,399284157.0,3.5299
2022-08-24,000060.XSHE,177.46,171.55,171.16,179.03,943797.0,164526817.0,0.9937
2022-08-24,000061.XSHE,135.76,134.64,134.41,139.36,880024.0,119868627.0,1.1676
2022-08-24,000062.XSHE,96.15,91.54,91.01,96.23,803823.0,74598480.0,0.5822
2022-08-24,000063.XSHE,426.77,416.32,416.32,430.25,1650944.0,695268886.0,0.7381
2022-08-24,000065.XSHE,182.79,180.49,177.49,189.85,2960932.0,539927579.0,5.7764
2022-08-24,000066.XSHE,114.71,108.79,108.79,115.06,3370105.0,374449888.0,1.2421
2022-08-24,000068.XSHE,8.34,8.05,8.03,8.37,5272939.0,43129183.0,1.1943
2022-08-24,000069.XSHE,262.52,259.61,259.61,264.95,810619.0,212205188.0,0.5585
2022-08-24,000070.XSHE,25.41,23.94,23.84,25.51,8082634.0,197555527.0,3.3824
2022-08-24,000078.XSHE,69.66,67.82,67.61,69.86,838436.0,57458149.0,0.6553
2022-08-24,000088.XSHE,41.26,40.94,40.85,41.74,1120768.0,46290080.0,0.4031
2022-08-24,000089.XSHE,49.89,49.08,49.01,49.96,955759.0,47258334.0,0.3414
2022-08-24,000090.XSHE,47.08,45.91,45.74,47.59,3713578.0,172797199.0,1.6682
2022-08-24,000096.XSHE,25.74,25.2,24.97,26.06,1282143.0,32426756.0,0.7179
2022-08-24,000099.XSHE,31.42,29.86,29.78,31.57,7375564.0,223875056.0,4.0479
2022-08-24,000100.XSHE,15.15,14.62,14.62,15.15,46658608.0,690020404.0,1.1552
2022-08-24,000150.XSHE,6.35,6.43,6.35,6.66,6737040.0,43741195.0,3.2961
2022-08-24,000151.XSHE,34.48,32.82,32.8,34.51,5326193.0,178261593.0,5.5304
2022-08-24,000153.XSHE,48.03,47.46,47.23,48.49,1247535.0,59626758.0,2.2864
2022-08-24,000155.XSHE,35.68,34.24,34.11,36.0,14838478.0,520114666.0,1.7986
2022-08-24,000156.XSHE,13.08,12.92,12.89,13.17,2846741.0,37022163.0,0.322
2022-08-24,000157.XSHE,478.12,468.55,466.96,478.91,360164.0,169951973.0,0.406
2022-08-24,000158.XSHE,18.86,18.18,18.18,18.86,7514566.0,138678564.0,1.4066
2022-08-24,000159.XSHE,28.33,28.39,28.0,29.0,7470310.0,212664458.0,5.013999999999999
2022-08-24,000166.XSHE,6.35,6.29,6.28,6.46,41514983.0,264142690.0,0.28
2022-08-24,000301.XSHE,51.11,48.75,48.63,51.18,18048041.0,890832266.0,0.8559
2022-08-24,000333.XSHE,254.85,251.37,250.98,255.24,4412624.0,1113905675.0,0.3151
2022-08-24,000338.XSHE,234.57,229.51,228.7,235.58,2007119.0,463997673.0,0.8044
