date,code,open,close,high,low,volume,money,turnover_ratio
2023-07-03,000001.XSHE,1426.68,1458.42,1463.49,1425.42,697310.0,1009887429.0,0.4561
2023-07-03,000002.XSHE,2256.75,2272.82,2280.85,2256.75,325804.0,740199553.0,0.5386
2023-07-03,000004.XSHE,112.58,102.98,113.55,102.23,1899899.0,198773159.0,11.8963
2023-07-03,000005.XSHE,13.09,13.39,13.6,12.98,1341965.0,17876075.0,1.2967
2023-07-03,000006.XSHE,226.7,228.25,230.31,226.18,200901.0,45852683.0,0.7685
2023-07-03,000007.XSHE,56.54,56.54,56.54,53.89,1272704.0,71339935.0,4.966
2023-07-03,000008.XSHE,63.44,63.71,63.98,63.17,595615.0,37937718.0,0.6088
2023-07-03,000009.XSHE,121.59,121.08,122.59,120.98,1568124.0,190698019.0,0.6186
2023-07-03,000010.XSHE,30.84,31.24,31.64,30.18,1240770.0,38462172.0,3.1586
2023-07-03,000011.XSHE,39.83,40.09,40.34,39.58,418508.0,16745048.0,0.339
2023-07-03,000012.XSHE,198.98,202.99,203.33,198.98,440008.0,89123568.0,0.7521
2023-07-03,000014.XSHE,127.77,128.89,136.15,126.99,1673937.0,216461150.0,7.7242
2023-07-03,000016.XSHE,115.2,115.44,115.93,114.71,355027.0,40883344.0,0.5416
2023-07-03,000017.XSHE,14.32,14.25,14.45,14.15,1396681.0,19912492.0,1.5
2023-07-03,000019.XSHE,45.25,45.43,45.49,45.07,557130.0,25241767.0,0.8141
2023-07-03,000020.XSHE,27.56,27.56,28.81,27.42,5727499.0,159814085.0,7.597
2023-07-03,000021.XSHE,325.16,316.73,325.97,305.88,4942300.0,1555347611.0,5.1327
2023-07-03,000023.XSHE,17.7,18.05,18.05,17.67,773609.0,13823201.0,1.4931
2023-07-03,000025.XSHE,50.35,50.35,50.98,49.75,4071977.0,205379462.0,2.8446
2023-07-03,000026.XSHE,114.31,115.06,115.44,113.74,374854.0,42977153.0,0.98
2023-07-03,000027.XSHE,155.34,156.99,157.22,154.16,1210302.0,188807409.0,0.6006
2023-07-03,000028.XSHE,235.76,218.29,238.16,216.81,1448735.0,321396774.0,1.6592
2023-07-03,000029.XSHE,26.28,25.83,26.28,25.74,1040958.0,27038201.0,0.2774
2023-07-03,000030.XSHE,19.86,20.13,20.45,19.86,3097410.0,62783691.0,0.7212
2023-07-03,000031.XSHE,70.25,71.01,71.4,70.25,675842.0,47902702.0,0.3232
2023-07-03,000032.XSHE,139.78,139.31,140.58,130.36,6436996.0,876054402.0,4.1981
2023-07-03,000034.XSHE,84.61,90.14,92.18,82.48,12797820.0,1119929991.0,7.4015
2023-07-03,000035.XSHE,21.61,21.75,21.89,21.51,2185240.0,47461699.0,0.4183
2023-07-03,000036.XSHE,39.11,39.02,40.35,38.92,1551997.0,61084141.0,0.9981
2023-07-03,000037.XSHE,69.09,75.56,77.44,68.09,17288744.0,1257236987.0,29.9974
2023-07-03,000038.XSHE,1.88,1.82,1.92,1.82,3430596.0,6384242.0,4.2999
2023-07-03,000039.XSHE,342.08,347.04,347.04,342.08,263309.0,90989973.0,0.5672
2023-07-03,000040.XSHE,19.21,19.49,19.58,19.12,7166639.0,139127914.0,3.1291
2023-07-03,000042.XSHE,98.92,100.65,101.31,98.92,200037.0,20112444.0,0.4006
2023-07-03,000045.XSHE,32.88,32.41,33.51,32.29,1546259.0,50677757.0,1.0059
2023-07-03,000046.XSHE,35.05,35.05,35.05,34.71,2669033.0,93549711.0,1.7488
2023-07-03,000048.XSHE,192.12,192.61,194.38,188.79,410137.0,78799374.0,0.7691
2023-07-03,000049.XSHE,295.28,298.55,303.59,294.53,529220.0,158636466.0,1.4834
2023-07-03,000050.XSHE,78.42,78.5,79.95,77.91,1104791.0,87089604.0,0.3947
2023-07-03,000055.XSHE,49.58,49.08,50.39,48.17,3195382.0,158198326.0,4.7646
2023-07-03,000056.XSHE,18.15,18.1,18.43,17.96,4633305.0,84236865.0,2.4163
2023-07-03,000058.XSHE,28.99,29.32,29.37,28.85,1126652.0,32863256.0,0.535
2023-07-03,000059.XSHE,11.51,11.64,11.73,11.5,5831901.0,68024704.0,0.6685
2023-07-03,000060.XSHE,191.28,194.09,194.89,190.88,675623.0,130466418.0,0.7265
2023-07-03,000061.XSHE,136.45,137.13,138.03,135.31,244633.0,33444684.0,0.3268
2023-07-03,000062.XSHE,88.49,89.11,89.81,88.26,602395.0,53683032.0,0.4469
