date,code,open,close,high,low,volume,money,turnover_ratio
2023-10-20,000001.XSHE,1339.1,1345.45,1354.34,1334.03,414514.0,557618632.0,0.2711
2023-10-20,000002.XSHE,1926.87,1969.09,1992.74,1916.74,496025.0,973007863.0,0.8621
2023-10-20,000004.XSHE,126.95,120.1,126.95,119.14,1351289.0,164393664.0,7.9673
2023-10-20,000005.XSHE,14.82,14.82,14.93,14.62,501339.0,7417199.0,0.4844
2023-10-20,000006.XSHE,217.4,219.47,223.08,215.34,308568.0,67979073.0,1.1803
2023-10-20,000007.XSHE,57.26,57.26,57.86,57.26,278291.0,15935796.0,1.0859
2023-10-20,000008.XSHE,62.64,62.64,62.9,62.37,461916.0,28895291.0,0.4622
2023-10-20,000009.XSHE,99.5,103.04,106.37,98.9,2988521.0,309433646.0,1.182
2023-10-20,000010.XSHE,49.18,47.06,49.85,46.13,7043738.0,333355658.0,17.9314
2023-10-20,000011.XSHE,40.68,40.9,41.35,40.24,1049431.0,42957939.0,0.8834
2023-10-20,000012.XSHE,177.98,179.7,181.76,176.95,330915.0,59553691.0,0.5799
2023-10-20,000014.XSHE,122.86,124.42,126.32,122.08,664273.0,83027291.0,3.0652
2023-10-20,000016.XSHE,103.02,101.07,104.24,100.83,474942.0,48579977.0,0.7245
2023-10-20,000017.XSHE,13.28,13.24,13.44,13.18,1032329.0,13699566.0,1.1087
2023-10-20,000019.XSHE,42.21,41.96,42.39,41.9,402457.0,16932811.0,0.5881
2023-10-20,000020.XSHE,26.55,26.22,27.08,26.14,602429.0,16016266.0,0.7991
2023-10-20,000021.XSHE,270.24,262.25,273.83,261.59,1247188.0,331589488.0,1.3038
2023-10-20,000023.XSHE,16.09,16.15,16.34,16.04,514584.0,8330309.0,0.9931
2023-10-20,000025.XSHE,40.51,40.84,41.37,40.16,797351.0,32627872.0,0.558
2023-10-20,000026.XSHE,102.17,101.32,102.27,100.75,232180.0,23527412.0,0.607
2023-10-20,000027.XSHE,143.53,143.77,145.18,142.35,521095.0,75023769.0,0.2586
2023-10-20,000028.XSHE,157.68,157.74,159.1,156.75,636242.0,100505682.0,0.7287
2023-10-20,000029.XSHE,26.17,26.57,26.85,26.17,1245516.0,33145957.0,0.332
2023-10-20,000030.XSHE,20.33,20.37,21.0,20.33,2001772.0,41259595.0,0.4661
2023-10-20,000031.XSHE,65.65,65.84,67.18,65.08,737563.0,48826707.0,0.3527
2023-10-20,000032.XSHE,87.25,86.33,89.02,85.91,1884895.0,164384833.0,1.2293
2023-10-20,000034.XSHE,92.97,89.47,94.63,89.09,9754103.0,891341631.0,5.6404
2023-10-20,000035.XSHE,27.15,27.19,27.38,26.82,3111626.0,84572513.0,0.5957
2023-10-20,000036.XSHE,34.54,34.64,35.11,34.26,530094.0,18396925.0,0.3409
2023-10-20,000037.XSHE,47.63,47.75,48.39,47.57,579667.0,27804682.0,1.0058
2023-10-20,000039.XSHE,332.37,332.88,335.93,330.34,288649.0,96096367.0,0.6374
2023-10-20,000040.XSHE,17.64,17.87,18.06,17.5,2881037.0,51320719.0,1.2579
2023-10-20,000042.XSHE,83.1,84.03,85.36,82.43,317682.0,26774568.0,0.6361
2023-10-20,000045.XSHE,32.52,32.11,32.97,31.81,1534251.0,49713893.0,0.998
2023-10-20,000046.XSHE,61.94,61.94,61.94,61.94,1780299.0,110269796.0,1.1711
2023-10-20,000048.XSHE,174.85,175.93,177.01,174.46,355941.0,62684893.0,0.6675
2023-10-20,000049.XSHE,256.69,261.48,266.26,256.69,373688.0,98366194.0,1.0474
2023-10-20,000050.XSHE,83.77,82.58,85.46,82.24,2503780.0,209411923.0,0.8944
2023-10-20,000055.XSHE,46.96,46.66,47.47,46.46,671539.0,31545276.0,1.0014
2023-10-20,000056.XSHE,13.01,13.38,13.62,12.91,3744987.0,49870334.0,1.953
2023-10-20,000058.XSHE,32.13,31.8,32.45,31.7,3060850.0,97745658.0,1.4536
2023-10-20,000059.XSHE,10.41,10.45,10.58,10.38,4344794.0,45490806.0,0.498
2023-10-20,000060.XSHE,190.88,190.47,192.88,189.67,470163.0,89855852.0,0.5055
2023-10-20,000061.XSHE,145.97,144.83,148.01,144.83,237320.0,34710242.0,0.317
2023-10-20,000062.XSHE,85.86,83.69,86.17,83.46,644440.0,54468475.0,0.4781
