date,code,open,close,low,high,volume,money,turnover_ratio
2021-03-10,000001.XSHE,2516.84,2463.7,2449.2,2525.29,951745.0,2356185003.94,0.5923
2021-03-10,000002.XSHE,4458.42,4389.77,4333.98,4462.71,613496.0,2695626753.09,0.9033
2021-03-10,000004.XSHE,130.6,127.62,127.18,133.13,211295.0,27102065.27,1.3666
2021-03-10,000005.XSHE,22.49,21.67,21.47,22.59,742302.0,16309024.83,0.7173
2021-03-10,000006.XSHE,241.46,237.19,237.19,243.36,151700.0,36324359.79,0.5337
2021-03-10,000007.XSHE,52.92,52.68,49.06,58.11,8145298.0,445540854.22,31.7826
2021-03-10,000008.XSHE,63.98,62.64,62.64,64.52,502973.0,32062255.14,0.5073
2021-03-10,000009.XSHE,89.61,89.51,87.7,93.02,6278601.0,566084005.0,2.4689
2021-03-10,000010.XSHE,55.83,54.37,51.84,58.89,4692391.0,261539409.94,11.9455
2021-03-10,000011.XSHE,45.76,44.0,43.45,46.15,2763169.0,122966879.48,2.0526
2021-03-10,000012.XSHE,212.77,199.87,198.91,213.41,995924.0,202276111.31,1.6405
2021-03-10,000014.XSHE,72.79,70.69,70.51,72.79,208607.0,14841622.0,0.9458
2021-03-10,000016.XSHE,143.71,140.39,140.39,143.95,389601.0,55282220.36,0.5797
2021-03-10,000017.XSHE,8.49,8.23,8.2,8.62,2282644.0,19104419.48,2.4515
2021-03-10,000019.XSHE,39.51,38.18,38.07,39.51,1396892.0,53786493.23,1.8679
2021-03-10,000020.XSHE,20.35,20.09,19.99,20.62,451311.0,9109315.35,0.5986
2021-03-10,000021.XSHE,337.48,314.51,310.07,338.27,2253485.0,718612473.85,2.4305
2021-03-10,000023.XSHE,40.76,40.6,40.3,41.08,43990.0,1787726.0,0.0849
2021-03-10,000025.XSHE,40.34,40.61,40.01,41.41,681153.0,27651841.44,0.4749
2021-03-10,000026.XSHE,123.17,116.85,116.24,125.19,1013042.0,120732632.69,2.4914
2021-03-10,000027.XSHE,156.55,177.56,156.55,177.56,6259849.0,1074182710.38,2.8809
2021-03-10,000028.XSHE,159.35,156.52,155.53,160.55,492273.0,77263170.54,0.5334
2021-03-10,000029.XSHE,17.13,16.71,16.64,17.22,3136871.0,53111573.93,0.8155
2021-03-10,000030.XSHE,24.85,25.77,24.75,26.01,3169677.0,80873064.43,0.6148
2021-03-10,000031.XSHE,78.29,76.75,76.56,78.86,262226.0,20276673.97,0.2655
2021-03-10,000032.XSHE,93.59,90.13,87.54,93.71,404823.0,36764624.96,0.4102
2021-03-10,000034.XSHE,54.12,51.5,51.28,54.55,3568354.0,186476002.69,2.1889
2021-03-10,000035.XSHE,21.37,20.81,20.58,21.37,2934115.0,61225858.32,0.5519
2021-03-10,000036.XSHE,35.4,34.96,34.87,35.49,322133.0,11324207.87,0.1922
2021-03-10,000037.XSHE,53.69,52.57,52.51,55.33,1275692.0,68559868.0,2.2134
2021-03-10,000038.XSHE,31.13,31.28,30.66,31.54,641477.0,19957676.2,0.846
2021-03-10,000039.XSHE,437.79,428.53,426.68,441.19,383142.0,166092290.91,0.7709999999999999
