date,code,open,close,high,low,volume,money,turnover_ratio
2023-09-26,000001.XSHE,1424.15,1416.53,1429.22,1413.99,350574.0,497885811.0,0.2293
2023-09-26,000002.XSHE,2219.03,2207.21,2227.47,2205.52,190544.0,421283756.0,0.3312
2023-09-26,000004.XSHE,124.72,122.11,124.72,121.15,1351941.0,165835110.0,7.9711
2023-09-26,000005.XSHE,14.41,14.31,14.62,14.31,470325.0,6796789.0,0.4545
2023-09-26,000006.XSHE,233.41,232.89,235.48,232.89,217027.0,50811998.0,0.8302
2023-09-26,000007.XSHE,54.85,54.25,54.85,54.01,62066.0,3380960.0,0.2422
2023-09-26,000008.XSHE,64.52,66.4,68.55,64.25,2996027.0,198366988.0,2.9978
2023-09-26,000009.XSHE,103.64,103.14,103.74,102.83,603436.0,62288951.0,0.2387
2023-09-26,000010.XSHE,41.21,40.94,42.01,40.68,3875423.0,159656533.0,9.8657
2023-09-26,000011.XSHE,43.3,43.12,43.39,42.99,815640.0,35242643.0,0.6866
2023-09-26,000012.XSHE,194.44,192.04,195.13,192.04,253358.0,48990927.0,0.444
2023-09-26,000014.XSHE,134.36,134.47,135.48,133.92,418691.0,56397428.0,1.932
2023-09-26,000016.XSHE,103.75,102.05,103.75,102.05,273193.0,28049544.0,0.4167
2023-09-26,000017.XSHE,14.22,14.15,14.29,13.99,1392951.0,19682884.0,1.496
2023-09-26,000019.XSHE,44.4,44.34,44.76,44.21,398521.0,17711902.0,0.5823
2023-09-26,000020.XSHE,27.9,27.71,28.31,27.59,755681.0,21050733.0,1.0023
2023-09-26,000021.XSHE,281.33,281.82,285.41,279.37,1396361.0,394249244.0,1.4598
2023-09-26,000023.XSHE,16.44,16.34,16.44,16.2,315136.0,5139922.0,0.6082
2023-09-26,000025.XSHE,41.94,41.81,42.11,41.7,574159.0,24029482.0,0.4018
2023-09-26,000026.XSHE,110.04,109.0,110.04,108.24,247005.0,26902506.0,0.6457
2023-09-26,000027.XSHE,150.38,150.61,151.32,150.14,367314.0,55371782.0,0.1823
