date,code,open,close,low,high,volume,money,turnover_ratio
2022-03-02,000001.XSHE,1921.95,1908.56,1906.12,1931.68,625013.0,1196321948.0,0.392
2022-03-02,000002.XSHE,2935.73,2922.12,2890.36,2975.06,589820.0,1727309496.0,0.918
2022-03-02,000004.XSHE,159.79,161.58,157.71,163.07,550790.0,88624640.0,3.5255
2022-03-02,000005.XSHE,23.41,23.31,23.1,23.62,661538.0,15440536.0,0.6392
2022-03-02,000006.XSHE,215.58,217.06,214.11,218.04,122109.0,26461086.0,0.4452
2022-03-02,000007.XSHE,78.0,79.56,76.55,80.29,474903.0,37490713.0,1.853
2022-03-02,000008.XSHE,73.93,74.46,73.12,75.27,1649095.0,122589137.0,1.6457
2022-03-02,000009.XSHE,140.33,139.42,137.92,140.53,4924486.0,684715103.0,1.9388
2022-03-02,000010.XSHE,48.79,49.05,48.65,49.85,478034.0,23541494.0,1.2169
2022-03-02,000011.XSHE,43.99,44.19,43.62,44.35,588416.0,25949243.0,0.4514
2022-03-02,000012.XSHE,276.18,275.53,273.9,277.48,359455.0,98871855.0,0.5982
2022-03-02,000014.XSHE,80.3,81.68,79.66,82.32,447593.0,36449391.0,2.0319
2022-03-02,000016.XSHE,138.05,138.05,137.32,139.01,216156.0,29840674.0,0.3267
2022-03-02,000017.XSHE,12.01,12.14,11.81,12.14,3742301.0,45104894.0,4.0192
2022-03-02,000019.XSHE,44.42,45.5,44.36,45.96,3401073.0,153937917.0,4.6655
2022-03-02,000020.XSHE,23.09,23.36,22.95,23.43,931322.0,21672578.0,1.2353
2022-03-02,000021.XSHE,216.3,214.22,213.58,216.62,588095.0,126085246.0,0.6027
2022-03-02,000023.XSHE,33.96,34.25,33.71,34.6,390569.0,13332940.0,0.7538
2022-03-02,000025.XSHE,39.1,39.21,38.97,39.29,441255.0,17286555.0,0.3081
2022-03-02,000026.XSHE,98.79,99.69,98.34,99.78,281871.0,27926867.0,0.7078
2022-03-02,000027.XSHE,161.47,162.6,161.02,162.82,475404.0,76963859.0,0.2247
2022-03-02,000028.XSHE,136.25,138.12,135.64,138.28,424829.0,58331960.0,0.4701
2022-03-02,000029.XSHE,17.55,18.06,17.48,18.13,1319124.0,23468326.0,0.347
2022-03-02,000030.XSHE,22.16,22.34,21.99,22.38,1455670.0,32345289.0,0.2952
2022-03-02,000031.XSHE,75.61,75.61,75.03,77.14,788433.0,59875596.0,0.7982
2022-03-02,000032.XSHE,93.01,96.09,92.55,96.92,975784.0,93217856.0,0.9887
2022-03-02,000034.XSHE,49.36,49.57,49.14,50.07,3418304.0,169798940.0,1.9561
2022-03-02,000035.XSHE,27.41,27.27,27.14,27.6,2245361.0,61362303.0,0.4224
2022-03-02,000036.XSHE,36.45,36.82,36.27,37.01,551788.0,20320305.0,0.3459
2022-03-02,000037.XSHE,40.46,40.87,40.34,40.87,272733.0,11091942.0,0.4732
2022-03-02,000038.XSHE,27.33,27.08,26.95,27.52,963483.0,26229252.0,1.2706
2022-03-02,000039.XSHE,470.89,473.08,465.24,474.65,346289.0,163420088.0,0.7085
2022-03-02,000040.XSHE,15.79,16.02,15.79,16.06,3571964.0,56951373.0,1.5596
2022-03-02,000042.XSHE,108.36,108.76,107.44,109.29,92501.0,10029448.0,0.1843
2022-03-02,000045.XSHE,24.73,24.94,24.53,25.09,833188.0,20730106.0,0.5355
2022-03-02,000046.XSHE,59.9,61.26,59.9,61.94,1513462.0,92559372.0,0.9917
2022-03-02,000048.XSHE,192.31,187.88,186.46,193.46,307456.0,57975814.0,0.5211
2022-03-02,000049.XSHE,346.4,340.11,334.94,346.4,1056866.0,359251051.0,2.8557
2022-03-02,000050.XSHE,97.62,97.7,97.11,97.95,838542.0,81742641.0,0.3064
2022-03-02,000055.XSHE,44.35,44.94,43.96,44.94,780968.0,34939053.0,1.1363
2022-03-02,000056.XSHE,42.98,39.35,38.18,43.83,9888904.0,391914280.0,5.1571
2022-03-02,000058.XSHE,28.42,28.75,28.38,29.12,1114379.0,31975357.0,0.9646
2022-03-02,000059.XSHE,12.48,12.55,12.31,12.74,17719242.0,221742617.0,1.9206
2022-03-02,000060.XSHE,194.8,197.11,194.41,198.66,1804084.0,355461863.0,1.9072
2022-03-02,000061.XSHE,133.61,135.17,132.94,136.5,586743.0,79309386.0,0.7699
2022-03-02,000062.XSHE,109.51,109.66,107.89,110.1,345268.0,37637703.0,0.2434
2022-03-02,000063.XSHE,501.51,501.85,496.69,503.4,1271762.0,635669481.0,0.5618
2022-03-02,000065.XSHE,140.61,140.61,139.51,142.82,1007660.0,142190576.0,2.3426
2022-03-02,000066.XSHE,152.67,155.79,151.4,157.17,3071182.0,476942013.0,1.2055
2022-03-02,000068.XSHE,7.32,7.34,7.32,7.46,2877105.0,21209219.0,0.6516
2022-03-02,000069.XSHE,333.82,326.18,324.27,341.46,1634637.0,539000785.0,1.1064
2022-03-02,000070.XSHE,21.5,21.61,21.36,21.71,1717695.0,37028502.0,0.723
2022-03-02,000078.XSHE,67.2,68.02,66.79,68.43,1131039.0,76619332.0,0.8841
2022-03-02,000088.XSHE,42.78,44.47,42.54,44.79,3781029.0,166174790.0,1.3519
2022-03-02,000089.XSHE,54.48,54.92,54.19,55.28,1226063.0,67183772.0,0.436
2022-03-02,000090.XSHE,50.81,50.73,50.57,51.37,1085290.0,55235716.0,0.462
2022-03-02,000096.XSHE,25.62,25.06,24.74,25.76,1369655.0,34379532.0,0.7156
2022-03-02,000099.XSHE,29.7,30.05,29.54,30.16,1602030.0,47957821.0,1.0195
2022-03-02,000100.XSHE,17.79,17.79,17.69,17.82,19464816.0,345727018.0,0.4657
2022-03-02,000150.XSHE,13.25,13.68,13.05,14.08,15042877.0,204562961.0,7.3597
2022-03-02,000151.XSHE,24.11,26.79,23.83,26.79,14275739.0,376554189.0,14.823
2022-03-02,000153.XSHE,53.1,54.85,52.88,55.65,1161956.0,63380687.0,2.1041
2022-03-02,000155.XSHE,38.75,40.01,38.61,40.82,47489576.0,1891450360.0,5.8782
2022-03-02,000156.XSHE,15.22,15.29,15.1,15.49,6320429.0,96850023.0,0.7148
2022-03-02,000157.XSHE,534.05,538.59,531.78,538.59,302338.0,161880631.0,0.3237
2022-03-02,000158.XSHE,21.08,21.22,20.87,21.52,13959745.0,296919216.0,2.6131
2022-03-02,000159.XSHE,23.39,23.33,22.65,23.81,11989191.0,276823345.0,8.047
2022-03-02,000166.XSHE,6.82,6.91,6.82,6.94,32711772.0,225071225.0,0.2152
2022-03-02,000301.XSHE,41.78,40.05,38.99,42.0,19899062.0,800530611.0,2.1861
2022-03-02,000333.XSHE,320.01,317.26,313.85,320.01,5228269.0,1658320777.0,0.363
2022-03-02,000338.XSHE,308.64,307.03,305.61,308.85,2459057.0,754699952.0,0.9879
2022-03-02,000400.XSHE,172.87,172.16,169.15,174.85,3510493.0,602169401.0,2.761
2022-03-02,000401.XSHE,78.72,78.79,78.4,79.89,1054532.0,83357762.0,0.4862
2022-03-02,000402.XSHE,208.58,210.79,208.21,211.52,273526.0,57563754.0,0.3374
2022-03-02,000403.XSHE,222.59,224.27,218.04,225.86,341441.0,76178493.0,0.4519
2022-03-02,000404.XSHE,18.28,18.64,18.2,18.75,2854899.0,53027550.0,1.6225
2022-03-02,000407.XSHE,57.67,55.35,54.62,57.67,6385120.0,359904475.0,8.8891
2022-03-02,000408.XSHE,213.54,218.7,213.54,221.02,2759710.0,600576294.0,1.0737
2022-03-02,000409.XSHE,16.68,16.75,16.26,16.86,9926993.0,164541826.0,5.3787
2022-03-02,000410.XSHE,14.53,14.5,14.45,14.76,1889908.0,27531591.0,0.3255
2022-03-02,000411.XSHE,32.83,33.47,32.59,33.47,869917.0,28900483.0,1.084
2022-03-02,000413.XSHE,9.41,9.45,9.36,9.5,4899584.0,46333103.0,0.4623
2022-03-02,000415.XSHE,58.62,59.52,58.4,59.52,622969.0,36847932.0,0.3959
2022-03-02,000416.XSHE,39.37,40.47,39.18,40.47,2553922.0,102174091.0,4.7886
2022-03-02,000417.XSHE,83.6,84.72,83.6,85.47,265947.0,22532273.0,0.6413
2022-03-02,000419.XSHE,81.28,82.85,80.97,84.11,858739.0,71171348.0,2.4803
2022-03-02,000420.XSHE,32.69,34.73,32.55,35.14,12451411.0,425874588.0,3.9126
2022-03-02,000421.XSHE,51.37,50.96,50.66,51.47,312336.0,15921527.0,0.5548
2022-03-02,000422.XSHE,285.19,283.56,281.8,289.39,3028527.0,863277432.0,4.57
2022-03-02,000423.XSHE,390.16,394.06,384.62,395.91,463933.0,181575748.0,0.7287
2022-03-02,000425.XSHE,243.2,244.96,242.33,245.39,632439.0,154484636.0,0.3543
2022-03-02,000426.XSHE,142.43,142.94,141.41,145.48,2906957.0,417238197.0,3.3449
2022-03-02,000428.XSHE,47.62,48.02,47.22,49.2,2470689.0,119810791.0,3.1987
2022-03-02,000429.XSHE,30.16,30.48,29.88,30.52,686695.0,20813621.0,0.2124
2022-03-02,000430.XSHE,29.31,29.35,29.17,29.91,1894349.0,55795518.0,2.6353
2022-03-02,000488.XSHE,67.3,68.47,67.2,68.56,1470070.0,99827971.0,0.8611
2022-03-02,000498.XSHE,23.98,23.58,23.41,23.98,10027190.0,237284969.0,3.8399
2022-03-02,000501.XSHE,84.42,85.54,84.42,86.1,536888.0,45963626.0,0.5588
2022-03-02,000502.XSHE,18.44,19.14,18.41,19.2,359124.0,6792802.0,0.6765
2022-03-02,000503.XSHE,122.41,124.26,119.98,126.89,2771941.0,343357651.0,2.9987
2022-03-02,000504.XSHE,54.62,54.76,54.31,55.07,305882.0,16692574.0,0.3415
2022-03-02,000505.XSHE,25.51,25.9,25.42,26.26,5650062.0,146222100.0,2.9578
2022-03-02,000506.XSHE,11.41,11.32,11.29,11.53,6248959.0,71023323.0,2.0202
2022-03-02,000507.XSHE,33.62,34.5,33.62,34.5,2833984.0,97032330.0,1.8626
2022-03-02,000509.XSHE,48.26,48.26,46.72,49.14,1635684.0,78454703.0,2.1733
2022-03-02,000510.XSHE,78.81,79.95,78.24,81.54,3381226.0,270704775.0,6.8275
2022-03-02,000513.XSHE,334.49,331.29,328.89,335.2,773112.0,255720919.0,1.1346
2022-03-02,000514.XSHE,20.79,21.26,20.74,21.52,4257402.0,90155040.0,2.6163
2022-03-02,000516.XSHE,382.35,374.81,374.36,385.01,569634.0,214840602.0,1.3343
2022-03-02,000517.XSHE,30.75,31.32,30.52,31.77,3380981.0,105702936.0,1.5363
2022-03-02,000518.XSHE,28.36,28.95,28.36,29.12,1832043.0,52761951.0,1.4933
2022-03-02,000519.XSHE,178.64,180.27,177.5,182.55,5937954.0,1071804285.0,3.4746
2022-03-02,000520.XSHE,30.61,30.83,30.32,31.11,7788829.0,239914375.0,5.5556
2022-03-02,000521.XSHE,20.31,20.6,20.19,20.78,2621400.0,53776825.0,1.7694
