date,code,open,close,high,low,volume,money,turnover_ratio
2023-03-16,000001.XSHE,1597.2,1588.52,1614.54,1586.04,739888.0,1182054434.0,0.4724
2023-03-16,000002.XSHE,2536.24,2529.81,2560.33,2502.51,300508.0,762875485.0,0.4968
2023-03-16,000004.XSHE,72.9,72.52,73.05,72.15,147258.0,10679804.0,0.9221
2023-03-16,000005.XSHE,18.5,18.4,18.5,18.3,432382.0,7953439.0,0.4178
2023-03-16,000006.XSHE,270.2,272.73,276.78,269.19,366997.0,100406272.0,1.3756
2023-03-16,000007.XSHE,93.19,92.94,93.19,91.98,201410.0,18604081.0,0.7859
2023-03-16,000008.XSHE,65.86,65.06,67.21,65.06,1379366.0,91046448.0,1.4099
2023-03-16,000009.XSHE,117.36,116.86,118.87,116.75,1643164.0,193437609.0,0.6482
2023-03-16,000010.XSHE,42.94,42.14,42.94,41.87,394674.0,16688777.0,1.0047
2023-03-16,000011.XSHE,46.61,46.02,46.74,45.89,861332.0,39916558.0,0.6977
2023-03-16,000012.XSHE,221.05,219.38,222.05,219.04,364619.0,80332731.0,0.6231
2023-03-16,000014.XSHE,106.6,105.72,106.93,104.72,296748.0,31402633.0,1.3529
2023-03-16,000016.XSHE,113.5,112.03,113.74,111.55,300962.0,33862586.0,0.4591
2023-03-16,000017.XSHE,15.0,15.46,16.07,14.94,6350325.0,98298324.0,6.8202
2023-03-16,000019.XSHE,46.84,46.54,47.72,46.49,1943901.0,91831709.0,2.7484
2023-03-16,000020.XSHE,23.45,22.92,23.62,22.88,805535.0,18707849.0,1.0685
2023-03-16,000021.XSHE,209.16,206.24,212.07,205.27,1356146.0,282133230.0,1.4084
2023-03-16,000023.XSHE,28.81,28.44,28.81,28.31,397925.0,11369189.0,0.768
2023-03-16,000025.XSHE,53.51,55.26,55.54,52.71,9011291.0,494569976.0,6.2951
2023-03-16,000026.XSHE,107.52,107.89,109.0,106.31,720165.0,77699699.0,1.8443
2023-03-16,000027.XSHE,146.64,145.72,147.8,144.33,629169.0,92163231.0,0.3054
2023-03-16,000028.XSHE,182.67,193.18,193.18,176.15,2902813.0,542046069.0,3.2787
2023-03-16,000029.XSHE,29.5,28.67,29.5,28.6,1432270.0,41578472.0,0.3797
2023-03-16,000030.XSHE,17.88,17.88,18.29,17.81,1568121.0,28295298.0,0.3474
2023-03-16,000031.XSHE,68.33,68.14,69.48,67.57,653463.0,44808009.0,0.3125
2023-03-16,000032.XSHE,143.26,146.75,151.65,140.16,13173568.0,1919307210.0,8.5713
2023-03-16,000034.XSHE,78.79,78.95,80.33,77.29,6597097.0,518289047.0,3.7612
2023-03-16,000035.XSHE,25.13,23.91,25.17,23.86,7790162.0,190254822.0,1.4914
2023-03-16,000036.XSHE,37.01,36.92,37.2,36.73,630922.0,23308345.0,0.4026
2023-03-16,000037.XSHE,46.98,46.34,47.04,46.04,533222.0,24733369.0,0.9252
2023-03-16,000038.XSHE,13.19,12.97,13.22,12.91,1816906.0,23700944.0,2.2773
2023-03-16,000039.XSHE,383.23,373.81,383.72,371.82,354898.0,133981721.0,0.7645
2023-03-16,000040.XSHE,18.75,18.47,18.8,18.43,3268402.0,60756116.0,1.427
2023-03-16,000042.XSHE,107.68,107.15,108.61,107.02,177202.0,19068684.0,0.3544
2023-03-16,000045.XSHE,31.5,30.79,31.71,30.76,1713445.0,53247200.0,1.1088
2023-03-16,000046.XSHE,39.82,39.14,39.82,38.8,3062004.0,120462578.0,2.0064
2023-03-16,000048.XSHE,194.12,194.77,200.47,193.28,636940.0,124649465.0,1.1377
2023-03-16,000049.XSHE,344.15,337.89,344.15,337.65,385445.0,130905895.0,1.0606
2023-03-16,000050.XSHE,85.21,83.68,85.89,83.26,3612757.0,304179388.0,1.2906
2023-03-16,000055.XSHE,50.27,49.57,50.76,49.37,802634.0,40203103.0,1.1844
2023-03-16,000056.XSHE,20.6,21.4,21.92,20.55,5092285.0,108630203.0,2.6557
2023-03-16,000058.XSHE,30.39,29.83,30.44,29.65,1674070.0,50265989.0,0.7937
2023-03-16,000059.XSHE,14.57,14.14,14.66,14.12,13933646.0,199722906.0,1.5632
2023-03-16,000060.XSHE,184.14,181.39,184.54,181.0,792301.0,144912815.0,0.8342
2023-03-16,000061.XSHE,129.91,129.01,130.81,129.01,261663.0,33949862.0,0.3472
2023-03-16,000062.XSHE,96.53,96.46,98.88,96.15,1497283.0,145743909.0,1.0844
2023-03-16,000063.XSHE,570.77,564.5,576.34,559.8,2887201.0,1635784858.0,1.2632
2023-03-16,000065.XSHE,267.56,278.33,278.33,264.91,7200675.0,1981602533.0,14.0475
2023-03-16,000066.XSHE,163.3,159.59,164.12,158.9,5969300.0,960343107.0,2.2001
2023-03-16,000068.XSHE,8.44,8.21,8.46,8.21,3486755.0,29008609.0,0.7897
2023-03-16,000069.XSHE,238.7,236.76,239.67,236.27,530571.0,126135712.0,0.3655
2023-03-16,000070.XSHE,30.29,30.01,30.74,29.59,16020032.0,484607005.0,6.7039
